,Sha1ID,Malicious,Day count Mean,Day count STD,max Day count,min Day count,Size,DTW k-mean,DTW k-median,DTW k-STD,DTW k-Malicious(%),Euclidean k-mean,Euclidean k-median,Euclidean k-STD,Euclidean k-Malicious(%)
40,203298,True,0.08333333333333333,0.2886751345948129,1,0,852952,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
41,205057,True,0.08333333333333333,0.2886751345948129,1,0,129547,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
42,205351,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
43,206436,True,0.08333333333333333,0.2886751345948129,1,0,20344,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
44,211470,True,1.1666666666666667,1.5859229221975182,5,0,3237082,6.133333333333334,6.0,1.5434449203720302,100.0,4.2383689316337,4.358898943540674,0.4860337430284133,100.0
45,221533,True,0.08333333333333333,0.2886751345948129,1,0,857088,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
46,228563,True,0.08333333333333333,0.2886751345948129,1,0,70903,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
47,230579,True,0.08333333333333333,0.2886751345948129,1,0,766968,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
48,231583,True,0.08333333333333333,0.2886751345948129,1,0,3942912,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
49,233719,True,0.08333333333333333,0.2886751345948129,1,0,578,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
50,234445,True,0.08333333333333333,0.2886751345948129,1,0,914,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
51,244126,True,0.08333333333333333,0.2886751345948129,1,0,114827,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
52,245359,True,0.08333333333333333,0.2886751345948129,1,0,832504,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
53,253142,True,0.08333333333333333,0.2886751345948129,1,0,907,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
54,256967,True,0.08333333333333333,0.2886751345948129,1,0,1863298,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
55,258758,True,0.08333333333333333,0.2886751345948129,1,0,15352,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
56,259001,True,0.08333333333333333,0.2886751345948129,1,0,820224,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
57,265519,True,0.08333333333333333,0.2886751345948129,1,0,33733,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
58,268584,True,0.08333333333333333,0.2886751345948129,1,0,783360,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
59,270554,True,0.08333333333333333,0.2886751345948129,1,0,783360,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
60,281357,True,0.08333333333333333,0.2886751345948129,1,0,2796291,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
61,282386,True,0.08333333333333333,0.2886751345948129,1,0,2022446,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
