,k best distances,k is malicius,k's mean,k's median,k's std,k's malicios percentage,k's clean percentage,all's mean,all's median,all's std_i,max dist,min dist
56,"[207.4777096461208, 1895.619423829583, 2058.8013503007037]","[False, False, False]",1387.2994945921357,1895.619423829583,836.9156343210894,0.0,100.0,2336.6648850745673,2401.803697224234,317.55807703576687,2458.1739157350116,207.4777096461208
57,"[7.54983443527075, 11.269427669584644, 18.24828759089466]","[False, False, False]",12.355849898583351,11.269427669584644,4.434670970546871,0.0,100.0,146.5643143921218,87.24104538575865,325.3899888841593,2517.383562351991,7.54983443527075
58,"[16.583123951777, 21.563858652847824, 22.781571499789035]","[False, False, False]",20.309518034804622,21.563858652847824,2.6814443609018945,0.0,100.0,162.44455674111512,99.09591313469996,334.64314133152124,2583.490081266038,16.583123951777
59,"[16.703293088490067, 21.0, 31.32091952673165]","[False, False, False]",23.008070871740575,21.0,6.134221610030325,0.0,100.0,167.09218779580203,122.1720098876989,312.40026496188284,2461.081875923676,16.703293088490067
60,"[43.73785545725808, 50.941142507800116, 52.124850119688595]","[False, False, False]",48.93461602824893,50.941142507800116,3.7063037518768436,0.0,100.0,170.54268441528413,118.89070611279925,319.1127466680183,2515.349876259762,43.73785545725808
61,"[58.0430874437258, 60.6217782649107, 63.914004725099176]","[False, False, False]",60.859623477911896,60.6217782649107,2.4026853296804966,0.0,100.0,177.74012110413963,116.87600266949585,329.9012359732452,2583.7784347733846,58.0430874437258
62,"[37.16180835212409, 52.191953402799555, 52.354560450833695]","[False, False, False]",47.23610740191912,52.191953402799555,7.123914479719852,0.0,100.0,152.73469491672665,81.7129120763665,327.1581038203087,2543.4527713327016,37.16180835212409
63,"[19.313207915827967, 19.4164878389476, 20.024984394500787]","[False, False, False]",19.58489338309212,19.4164878389476,0.3140347744777412,0.0,100.0,147.97528257025678,78.7210264160726,333.4595888554246,2564.630967605281,19.313207915827967
64,"[35.4964786985977, 60.01666435249463, 66.40030120413611]","[False, False, False]",53.97114808507615,60.01666435249463,13.320979983173705,0.0,100.0,191.59870914783514,131.84081310428877,317.7428692876655,2528.886118432382,35.4964786985977
65,"[19.313207915827967, 21.307275752662516, 22.715633383201094]","[False, False, False]",21.112039017230526,21.307275752662516,1.3958779321998795,0.0,100.0,150.81657803595647,81.7618492941543,332.3335372378336,2562.203934116096,19.313207915827967
66,"[20.808652046684813, 22.67156809750927, 26.795522013948524]","[False, False, False]",23.425247386047534,22.67156809750927,2.501556495958694,0.0,100.0,177.0440001429864,120.68139873236471,324.7303892201883,2545.3832717294267,20.808652046684813
67,"[31.953090617340916, 33.25657829663178, 52.905576265645195]","[False, False, False]",39.37174839320596,33.25657829663178,9.584645453123642,0.0,100.0,201.10409655145264,171.19871494844813,300.99395763654496,2421.9351766717455,31.953090617340916
68,"[16.64331697709324, 18.35755975068582, 19.570385790780925]","[False, False, False]",18.190420839519994,18.35755975068582,1.2008009887112943,0.0,100.0,155.39225486124377,85.8894638474359,336.47202178051134,2584.643302275964,16.64331697709324
