,Sha1ID,MoreThan10,Malicious,Day_Array,Hour_Array,Mean,Std,Size
2540,11926596,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,72192
2541,11928537,False,True,[0 0 2 0 0 0 0 0 0 0 0 0],,0.16666666666666666,0.5773502691896257,783360
2542,11929400,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,8204
2543,11930769,False,True,[0 0 0 0 0 0 1 1 0 0 1 0],,0.25,0.45226701686664544,607232
2544,11945410,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,6342
2545,11949799,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,795640
2546,11950955,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,13713
2547,11954622,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,766976
2548,11955715,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,4310080
2549,11962754,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,76800
2550,11965673,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,20480
2551,11967149,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,1981030
2552,11969262,True,True,[4 2 1 0 0 0 2 5 1 0 0 0],,1.25,1.712255291076124,331400
2553,11974434,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,98304
2554,11980009,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
2555,11989734,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,423424
2556,12006408,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,619008
2557,12007312,False,True,[4 1 1 0 0 1 1 0 0 1 1 0],,0.8333333333333334,1.1146408580454257,494080
2558,12007693,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,886
2559,12015477,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,791544
2560,12016061,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,67440
2561,12023736,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,249856
2562,12029097,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,799744
2563,12040455,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,30292
2564,12050090,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,1570184
2565,12050915,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,813568
2566,12058730,False,True,[0 0 0 0 2 0 0 0 0 0 0 0],,0.16666666666666666,0.5773502691896257,116815
2567,12062666,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,283136
2568,12064745,False,True,[1 1 2 0 0 0 0 3 0 0 2 0],,0.75,1.0552897060221726,513428
2569,12069021,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,799744
2570,12070301,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,857088
2571,12080016,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,857088
2572,12086047,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,22762
2573,12090969,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,4231168
2574,12091253,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,21986
2575,12095809,False,True,[0 0 0 0 1 1 0 0 1 0 0 0],,0.25,0.45226701686664544,684032
2576,12098161,False,True,[0 0 0 0 0 0 0 0 0 0 2 0],,0.16666666666666666,0.5773502691896257,820224
2577,12098986,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,1171456
2578,12104102,False,True,[0 0 0 0 1 1 0 0 2 1 0 0],,0.4166666666666667,0.6685579234215214,946212
2579,12106735,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,58880
2580,12113554,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,629
2581,12115748,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,2233
2582,12119480,False,True,[0 0 0 0 1 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,11025
2583,12127348,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,87040
2584,12135407,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,791544
2585,12137269,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,51712
2586,12143399,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,684419
2587,12151073,False,True,[0 0 0 0 5 3 2 0 0 0 0 0],,0.8333333333333334,1.6422453217986943,8564
2588,12158684,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,78336
2589,12172511,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,62976
2590,12175704,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,855515
2591,12176152,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,799744
2592,12179222,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287,73216
2593,12180809,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,733272
2594,12181895,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,68096
2595,12188940,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,783360
2596,12189042,True,True,[ 8  1  2  0  1  1 14  8  6  5  4  0],,4.166666666666667,4.260459500043998,1046810
2597,12191264,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,799744
2598,12197434,True,True,[3 3 0 0 0 3 1 1 0 0 0 0],,0.9166666666666666,1.3113721705515067,17401
2599,12200586,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,38430
2600,12201459,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287,915
2601,12206971,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,3430
2602,12207168,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287,820224
2603,12213642,False,True,[0 0 0 0 0 0 0 1 1 0 0 0],,0.16666666666666666,0.38924947208076144,595456
2604,12215574,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,13849
2605,12216829,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287,1528189
2606,12228909,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287,15463936
