Sha1ID,ThreatFamilyID,ThreatNameID,MachineGuidID,ReportTime
17931785,874,2170,8408541,1/1/17 19:29
17931785,874,2170,8408541,1/1/17 18:30
17931785,874,2170,8408541,1/1/17 17:29
17931785,874,2170,8408541,1/1/17 18:20
17931785,874,2170,8408541,1/1/17 19:33
17931785,874,2170,8408541,1/1/17 18:06
17931785,874,2170,8408541,1/1/17 19:07
17931785,874,2170,8408541,1/1/17 18:01
17931785,874,2170,8408541,1/1/17 18:22
17931785,874,2170,8408541,1/1/17 18:35
17931785,874,2170,8408541,1/1/17 20:01
17931785,874,2170,8408541,1/1/17 17:07
17931785,874,2170,8408541,1/1/17 17:45
17931785,874,2170,8408541,1/1/17 19:37
17931785,874,2170,8408541,1/1/17 19:50
17931785,874,2170,8408541,1/1/17 19:30
17931785,874,2170,8408541,1/1/17 17:02
17931785,874,2170,8408541,1/1/17 16:48
17931785,874,2170,8408541,1/1/17 20:04
17931785,874,2170,8408541,1/1/17 17:21
17931785,874,2170,8408541,1/1/17 18:50
18255304,874,2170,4063893,1/1/17 19:19
2202547,2094,2510,18764224,1/1/17 11:48
4255892,874,2170,25026855,1/1/17 14:50
8859052,2549,2680,15885393,1/1/17 19:33
11109319,2094,2511,19392052,1/1/17 9:27
7035713,2720,4276,11017470,1/1/17 17:34
12815876,874,2170,2912329,1/1/17 20:11
3785217,2094,2511,32358548,1/1/17 10:16
211470,2094,2511,6393855,1/1/17 14:29
2575555,874,2170,24739068,1/1/17 18:29
2987372,2094,2511,29600607,1/1/17 18:06
11390975,860,3650,31208583,1/1/17 12:56
2202547,743,2134,21840967,1/1/17 9:18
992327,2346,3001,21606180,1/1/17 14:43
6046619,2289,2557,17746277,1/1/17 10:49
16490852,874,2170,32335980,1/1/17 19:57
16490852,874,2170,32335980,1/1/17 19:35
16490852,874,2170,32335980,1/1/17 20:08
16490852,874,2170,32335980,1/1/17 20:20
16490852,874,2170,32335980,1/1/17 19:46
16490852,874,2170,32335980,1/1/17 19:08
16490852,874,2170,32335980,1/1/17 20:27
16490852,874,2170,32335980,1/1/17 20:35
16490852,874,2170,32335980,1/1/17 20:23
16490852,874,2170,32335980,1/1/17 19:36
16490852,874,2170,32335980,1/1/17 20:01
16490852,874,2170,32335980,1/1/17 20:04
16490852,874,2170,32335980,1/1/17 20:08
16490852,874,2170,32335980,1/1/17 19:53
16490852,874,2170,32335980,1/1/17 19:42
16490852,874,2170,32335980,1/1/17 20:23
16490852,874,2170,32335980,1/1/17 20:31
16490852,874,2170,32335980,1/1/17 20:13
16490852,874,2170,32335980,1/1/17 19:57
16490852,874,2170,32335980,1/1/17 20:38
16490852,874,2170,32335980,1/1/17 20:17
16490852,874,2170,32335980,1/1/17 20:12
16490852,874,2170,32335980,1/1/17 19:49
16490852,874,2170,32335980,1/1/17 20:32
16490852,874,2170,32335980,1/1/17 20:02
16490852,874,2170,32335980,1/1/17 19:32
16490852,874,2170,32335980,1/1/17 20:09
16490852,874,2170,32335980,1/1/17 20:35
16490852,874,2170,32335980,1/1/17 20:21
16490852,874,2170,32335980,1/1/17 20:16
16490852,874,2170,32335980,1/1/17 19:39
16490852,874,2170,32335980,1/1/17 20:31
16490852,874,2170,32335980,1/1/17 19:42
16490852,874,2170,32335980,1/1/17 19:53
16490852,874,2170,32335980,1/1/17 20:38
16490852,874,2170,32335980,1/1/17 20:42
16490852,874,2170,32335980,1/1/17 19:55
16490852,874,2170,32335980,1/1/17 20:20
16490852,874,2170,32335980,1/1/17 20:28
16490852,874,2170,32335980,1/1/17 20:16
16490852,874,2170,32335980,1/1/17 20:40
16490852,874,2170,32335980,1/1/17 19:51
16490852,874,2170,32335980,1/1/17 20:12
16490852,874,2170,32335980,1/1/17 19:44
16490852,874,2170,32335980,1/1/17 20:45
16490852,874,2170,32335980,1/1/17 19:40
16490852,874,2170,32335980,1/1/17 19:35
16490852,874,2170,32335980,1/1/17 20:06
16490852,874,2170,32335980,1/1/17 20:36
16490852,874,2170,32335980,1/1/17 20:01
16490852,874,2170,32335980,1/1/17 19:47
16490852,874,2170,32335980,1/1/17 20:25
16490852,874,2170,32335980,1/1/17 20:04
16490852,874,2170,32335980,1/1/17 20:27
16490852,874,2170,32335980,1/1/17 19:39
16490852,874,2170,32335980,1/1/17 20:50
16490852,874,2170,32335980,1/1/17 19:58
16490852,874,2170,32335980,1/1/17 19:46
16490852,874,2170,32335980,1/1/17 20:42
16490852,874,2170,32335980,1/1/17 19:50
13298622,2289,2558,12431595,1/1/17 13:23
5323043,1359,921,24729316,1/1/17 14:42
11390975,860,3650,13473007,1/1/17 8:17
2142265,1830,2438,14744927,1/1/17 14:27
15339850,974,2188,25735028,1/1/17 10:39
7711659,1199,2240,25682739,1/1/17 16:16
7858010,1359,921,8055967,1/1/17 13:46
7858010,1359,921,8055967,1/1/17 13:46
7858010,1359,921,8055967,1/1/17 13:46
7858010,1359,921,8055967,1/1/17 13:46
17800170,2720,4276,16021039,1/1/17 11:12
4628840,874,2170,4973253,1/1/17 11:44
8709704,2720,4004,28807244,1/1/17 13:08
3777074,1519,5326,16627091,1/1/17 10:21
18332141,2711,2729,1685296,1/1/17 14:24
9717952,2094,2511,5293062,1/1/17 15:33
12644765,2346,2993,31893213,1/1/17 12:07
5685758,1830,2438,9711475,1/1/17 20:13
2254774,2276,2554,24655412,1/1/17 17:45
8859052,2549,2680,30868089,1/1/17 14:05
12767265,874,2170,26596047,1/1/17 17:14
12767265,874,2170,26596047,1/1/17 17:14
12767265,874,2170,26596047,1/1/17 17:16
17327566,1661,2833,29165601,1/1/17 12:08
3874274,2094,2511,17756278,1/1/17 12:53
2254774,2276,2554,24655412,1/1/17 17:43
6915281,2094,2510,3587147,1/1/17 9:36
2202547,743,2134,21840967,1/1/17 9:28
6618267,380,4435,18651372,1/1/17 13:15
1626563,2094,2511,2176408,1/1/17 12:03
681317,2720,4276,25610965,1/1/17 17:57
1434852,2549,2680,27050630,1/1/17 14:57
15939335,2720,3118,12641848,1/1/17 17:35
16140285,2289,2558,29504864,1/1/17 13:48
17536384,2094,2510,13960973,1/1/17 18:01
17536384,2094,2510,7817585,1/1/17 10:43
17536384,2094,2511,19856771,1/1/17 20:43
11390975,860,3650,32936353,1/1/17 19:31
11390975,860,3650,9065918,1/1/17 13:08
12383829,2289,2558,31004377,1/1/17 20:35
2202547,2094,2510,27126168,1/1/17 13:55
7035713,2720,4276,11017470,1/1/17 17:38
18179297,183,857,31545443,1/1/17 12:06
6662643,860,3650,31545443,1/1/17 12:06
9411200,874,2170,25054593,1/1/17 19:33
3102521,2289,2558,3159975,1/1/17 18:28
11390975,860,3650,9065918,1/1/17 13:07
7035713,2720,4276,11017470,1/1/17 17:55
9629165,1617,2371,33128155,1/1/17 13:17
12189042,2094,2511,32266725,1/1/17 15:04
12189042,2094,2511,6846555,1/1/17 12:26
12189042,2094,2510,5325481,1/1/17 16:00
12189042,2094,2511,3829814,1/1/17 15:06
12189042,2094,2510,9992518,1/1/17 19:51
12189042,2094,2510,17098436,1/1/17 12:36
12189042,2094,2511,32266725,1/1/17 15:02
12189042,2094,2510,24059161,1/1/17 15:33
18746013,2346,2993,28304776,1/1/17 14:23
7863060,2549,2680,26596047,1/1/17 15:53
11746120,812,2159,25408217,1/1/17 15:18
15515660,743,2134,8383604,1/1/17 11:49
16739431,2720,3334,32137236,1/1/17 15:04
13210286,874,2170,32137236,1/1/17 15:04
11390975,860,3650,28022176,1/1/17 9:31
3777074,1519,5326,16627091,1/1/17 10:21
9363047,2289,2558,12431595,1/1/17 13:25
4477837,2488,3516,33106256,1/1/17 20:15
2987372,2094,2511,29600607,1/1/17 18:13
3698757,1991,5215,10032267,1/1/17 9:50
3698757,1991,5215,10032267,1/1/17 9:46
2254774,2276,2554,24655412,1/1/17 17:43
1202196,2720,3118,11857610,1/1/17 17:21
1202196,2720,3118,11857610,1/1/17 17:21
5323043,1359,921,16220972,1/1/17 15:09
7035713,2720,4276,11017470,1/1/17 17:31
2202547,2094,2511,13434203,1/1/17 16:09
7980829,2720,3118,32140483,1/1/17 18:37
5323043,1359,921,14071199,1/1/17 19:41
17234403,2346,2993,4637727,1/1/17 20:05
17234403,2346,2993,4637727,1/1/17 20:09
9411200,874,2170,25054593,1/1/17 20:00
681317,2720,4276,25610965,1/1/17 17:53
12050915,1519,5326,30779199,1/1/17 14:20
17800170,2720,4276,2437551,1/1/17 10:40
12050915,1519,5326,30779199,1/1/17 14:16
12050915,1519,5326,30779199,1/1/17 14:19
16283472,2549,2680,21926835,1/1/17 17:32
14075438,644,1947,5421487,1/1/17 20:43
2202547,2094,2511,4920661,1/1/17 19:08
9221906,2388,2606,10127191,1/1/17 19:13
3400771,2289,2557,7447786,1/1/17 18:13
800657,2208,2544,33311371,1/1/17 11:39
14616362,2549,2680,33311371,1/1/17 11:39
2202547,743,2134,23762169,1/1/17 13:55
1325920,874,2170,22287077,1/1/17 12:37
1325920,874,2170,22287077,1/1/17 12:40
15844733,2720,2964,22817590,1/1/17 14:44
1434852,2549,2680,28068659,1/1/17 10:50
3601950,2094,2510,17544036,1/1/17 9:21
17861103,1811,964,4887402,1/1/17 15:05
211470,2094,2511,2251429,1/1/17 18:54
11390975,860,3650,13473007,1/1/17 8:15
2202547,2094,2510,13124533,1/1/17 12:10
16218771,2720,3118,17658047,1/1/17 19:25
2254774,2276,2554,24655412,1/1/17 17:45
7306821,874,2170,3442290,1/1/17 15:58
12050915,1519,5326,30779199,1/1/17 14:20
15939335,2720,3118,12641848,1/1/17 17:35
1434852,2549,2680,28068659,1/1/17 10:49
2202547,2094,2510,15820767,1/1/17 14:47
2254774,2276,2554,31803420,1/1/17 19:21
16739431,2720,3334,32137236,1/1/17 15:04
13210286,874,2170,32137236,1/1/17 15:04
9411200,874,2170,25054593,1/1/17 19:31
6229163,874,2170,30440523,1/1/17 19:12
800657,2208,2544,33311371,1/1/17 11:39
14616362,2549,2680,33311371,1/1/17 11:39
7036685,2720,3118,18847676,1/1/17 18:20
8169691,2094,2510,16213047,1/1/17 9:25
3524830,874,2170,16213047,1/1/17 9:25
2202547,2094,2510,13124533,1/1/17 12:16
1460684,1735,1633,12837608,1/1/17 12:17
6618267,380,4435,18651372,1/1/17 13:11
6725060,380,4398,18651372,1/1/17 13:11
17272893,2720,3118,1011112,1/1/17 19:08
6618267,380,4435,18651372,1/1/17 13:11
6725060,380,4398,18651372,1/1/17 13:11
17800170,2720,4276,2437551,1/1/17 10:41
11390975,860,3650,27522732,1/1/17 11:22
11390975,860,3650,27522732,1/1/17 11:21
17931785,874,2170,34051399,1/1/17 14:45
17931785,874,2170,34051399,1/1/17 14:45
2202547,2094,2511,19952239,1/1/17 17:52
2254774,2276,2554,31803420,1/1/17 19:22
11390975,2549,2680,10047840,1/1/17 18:25
2254774,2276,2554,31803420,1/1/17 19:21
5685758,1830,2438,9711475,1/1/17 20:13
11469819,2094,2511,28267471,1/1/17 13:52
211470,2094,2511,6393855,1/1/17 14:29
15257901,2720,2847,18320956,1/1/17 14:42
3751454,2720,2967,18930371,1/1/17 10:25
3751454,2720,2967,18930371,1/1/17 10:26
11529118,1830,2438,4858506,1/1/17 15:28
5323043,1359,921,23345329,1/1/17 11:25
12815876,874,2170,2912329,1/1/17 20:18
12815876,874,2170,2912329,1/1/17 20:37
12815876,874,2170,2912329,1/1/17 20:15
12815876,874,2170,2912329,1/1/17 20:54
12815876,874,2170,2912329,1/1/17 20:30
12815876,874,2170,2912329,1/1/17 20:31
12815876,874,2170,2912329,1/1/17 20:44
12815876,874,2170,2912329,1/1/17 20:57
12815876,874,2170,2912329,1/1/17 20:42
12815876,874,2170,2912329,1/1/17 20:23
12815876,874,2170,2912329,1/1/17 20:26
12815876,874,2170,2912329,1/1/17 21:00
12815876,874,2170,2912329,1/1/17 20:37
12815876,874,2170,2912329,1/1/17 20:46
12815876,874,2170,2912329,1/1/17 20:30
12815876,874,2170,2912329,1/1/17 20:35
12815876,874,2170,2912329,1/1/17 21:03
12815876,874,2170,2912329,1/1/17 20:41
12815876,874,2170,2912329,1/1/17 20:20
12815876,874,2170,2912329,1/1/17 20:51
12815876,874,2170,2912329,1/1/17 20:53
12815876,874,2170,2912329,1/1/17 20:53
12815876,874,2170,2912329,1/1/17 21:01
12815876,874,2170,2912329,1/1/17 20:24
12815876,874,2170,2912329,1/1/17 20:16
12815876,874,2170,2912329,1/1/17 21:00
12815876,874,2170,2912329,1/1/17 20:34
12815876,874,2170,2912329,1/1/17 20:11
12815876,874,2170,2912329,1/1/17 20:14
12815876,874,2170,2912329,1/1/17 20:58
12815876,874,2170,2912329,1/1/17 20:47
12815876,874,2170,2912329,1/1/17 20:46
12815876,874,2170,2912329,1/1/17 20:33
12815876,874,2170,2912329,1/1/17 20:33
12815876,874,2170,2912329,1/1/17 20:24
12815876,874,2170,2912329,1/1/17 20:23
12815876,874,2170,2912329,1/1/17 21:04
12815876,874,2170,2912329,1/1/17 20:17
12815876,874,2170,2912329,1/1/17 20:27
12815876,874,2170,2912329,1/1/17 20:25
12815876,874,2170,2912329,1/1/17 20:52
12815876,874,2170,2912329,1/1/17 20:27
12815876,874,2170,2912329,1/1/17 20:29
12815876,874,2170,2912329,1/1/17 20:50
12815876,874,2170,2912329,1/1/17 20:47
12815876,874,2170,2912329,1/1/17 20:44
12815876,874,2170,2912329,1/1/17 20:59
12815876,874,2170,2912329,1/1/17 20:56
12815876,874,2170,2912329,1/1/17 20:50
12815876,874,2170,2912329,1/1/17 20:34
12815876,874,2170,2912329,1/1/17 20:19
12815876,874,2170,2912329,1/1/17 20:40
12815876,874,2170,2912329,1/1/17 20:49
12815876,874,2170,2912329,1/1/17 20:13
12815876,874,2170,2912329,1/1/17 20:21
12815876,874,2170,2912329,1/1/17 21:02
12815876,874,2170,2912329,1/1/17 20:43
12815876,874,2170,2912329,1/1/17 20:48
12815876,874,2170,2912329,1/1/17 20:40
12815876,874,2170,2912329,1/1/17 20:21
12815876,874,2170,2912329,1/1/17 20:54
12815876,874,2170,2912329,1/1/17 20:38
12815876,874,2170,2912329,1/1/17 21:05
12815876,874,2170,2912329,1/1/17 21:03
12815876,874,2170,2912329,1/1/17 20:17
12815876,874,2170,2912329,1/1/17 20:31
12815876,874,2170,2912329,1/1/17 20:36
12815876,874,2170,2912329,1/1/17 20:57
12815876,874,2170,2912329,1/1/17 20:20
12815876,874,2170,2912329,1/1/17 20:28
12815876,874,2170,2912329,1/1/17 20:39
12815876,874,2170,2912329,1/1/17 20:56
12815876,874,2170,2912329,1/1/17 20:43
1841738,874,2170,29717983,1/1/17 13:01
2202547,2094,2510,31988098,1/1/17 16:09
7109895,380,4411,18416318,1/1/17 14:17
244126,1082,5498,26937776,1/1/17 9:18
11390975,860,3650,9065918,1/1/17 13:10
11820173,1830,2438,3134675,1/1/17 17:43
7359514,2346,3001,17708975,1/1/17 19:52
6618267,380,4435,18651372,1/1/17 13:15
4628840,874,2170,4973253,1/1/17 11:44
4628840,874,2170,27004325,1/1/17 8:38
2254774,2276,2554,9747791,1/1/17 10:32
2254774,2276,2554,24655412,1/1/17 17:43
14364533,874,2170,10673518,1/1/17 15:10
9411200,874,2170,25054593,1/1/17 19:56
2202547,743,2134,21840967,1/1/17 9:26
4850093,2094,2510,11545502,1/1/17 16:04
4850093,2094,2510,11545502,1/1/17 16:04
8859052,2549,2680,12166201,1/1/17 11:28
7035713,2720,4276,11017470,1/1/17 17:45
8859052,2549,2680,3726124,1/1/17 17:09
4519176,2118,5233,10948535,1/1/17 19:00
5602718,183,857,10948535,1/1/17 19:00
7331723,2549,2680,24087448,1/1/17 13:01
7572435,2208,2542,20023627,1/1/17 10:17
7572435,2208,2542,20023627,1/1/17 10:12
7572435,2208,2542,20023627,1/1/17 10:15
7572435,2208,2542,20023627,1/1/17 10:15
4017175,2549,2680,158831,1/1/17 13:36
4017175,2549,2680,5035536,1/1/17 8:16
17036104,1359,921,11288333,1/1/17 10:35
17036104,1359,921,11288333,1/1/17 10:33
17036104,1359,921,22645997,1/1/17 14:44
17036104,1359,921,4549485,1/1/17 14:20
17036104,1359,921,24704067,1/1/17 14:30
17036104,1359,921,23657520,1/1/17 20:16
17036104,1359,921,4549485,1/1/17 14:19
17036104,1359,921,19434543,1/1/17 20:20
1803193,2720,3118,18400236,1/1/17 8:50
6229163,874,2170,18664046,1/1/17 18:41
11390975,860,3650,28022176,1/1/17 9:31
11390975,743,2134,20808748,1/1/17 11:31
11390975,743,2134,20808748,1/1/17 11:32
11390975,743,2134,20808748,1/1/17 11:31
8859052,2549,2680,73607,1/1/17 11:50
7306821,874,2170,30268676,1/1/17 20:10
6748591,1359,921,7300673,1/1/17 8:29
6748591,1359,921,7300673,1/1/17 8:29
5593725,2549,2680,4696725,1/1/17 9:17
1704252,874,2170,519201,1/1/17 13:34
11169668,2094,2511,22159224,1/1/17 20:23
3601950,2094,2510,17544036,1/1/17 9:20
211470,2094,2511,24811060,1/1/17 15:39
12189042,2094,2511,6846555,1/1/17 12:26
3777074,1519,5326,16627091,1/1/17 10:21
3160298,2094,2510,24082598,1/1/17 20:18
18706762,2400,5102,29702239,1/1/17 12:22
18706762,2400,5102,29702239,1/1/17 12:27
18706762,2400,5102,29702239,1/1/17 12:25
18706762,2400,5102,29702239,1/1/17 12:24
18706762,2400,5102,29702239,1/1/17 12:25
6229163,874,2170,18664046,1/1/17 18:41
8859052,2549,2680,3726124,1/1/17 17:11
2254774,2276,2554,24655412,1/1/17 17:44
11390975,860,3650,9065918,1/1/17 13:06
4850093,2094,2510,11545502,1/1/17 16:05
15257901,2720,2847,18320956,1/1/17 14:42
17064159,2720,4003,33803255,1/1/17 15:23
1759986,2094,2511,14830704,1/1/17 18:17
9221906,2388,2606,10127191,1/1/17 19:13
4628840,874,2170,32909076,1/1/17 8:44
4850093,2094,2510,11545502,1/1/17 16:03
4850093,2094,2510,11545502,1/1/17 16:03
3815261,2720,3118,20471221,1/1/17 19:49
7259146,874,2170,6495475,1/1/17 14:33
2202547,2094,2511,9573670,1/1/17 18:26
18201853,2346,3001,8218430,1/1/17 11:20
6229163,874,2170,11487667,1/1/17 13:05
758636,1661,2833,33804620,1/1/17 19:00
16140285,2289,2558,29504864,1/1/17 13:49
3698757,1991,5215,10032267,1/1/17 9:50
3698757,1991,5215,10032267,1/1/17 9:46
11820173,1830,2438,3134675,1/1/17 17:43
10177251,2289,2558,3438756,1/1/17 8:48
12050915,1519,5326,30779199,1/1/17 14:17
1345860,2094,2510,11416112,1/1/17 8:38
11390975,860,3650,28022176,1/1/17 9:30
12361112,2549,2680,33680130,1/1/17 17:52
3601950,2094,2510,22006838,1/1/17 8:00
3601950,2094,2510,17544036,1/1/17 9:20
3601950,2094,2511,26847252,1/1/17 16:29
3601950,2094,2510,27746680,1/1/17 18:33
3601950,2094,2510,12876335,1/1/17 18:18
3601950,2094,2510,17544036,1/1/17 9:21
3601950,2094,2510,16450373,1/1/17 8:44
7792478,2094,2511,13332344,1/1/17 11:34
12007312,874,2170,27482031,1/1/17 13:00
12007312,874,2170,1760952,1/1/17 13:54
12007312,874,2170,27482031,1/1/17 13:17
6046619,2289,2557,17746277,1/1/17 10:49
2193332,874,2170,15914527,1/1/17 10:24
2193332,874,2170,15914527,1/1/17 10:07
2193332,874,2170,15914527,1/1/17 10:06
17883749,1199,2240,27687960,1/1/17 9:08
11109319,2094,2510,12806979,1/1/17 20:03
6915281,2094,2510,3587147,1/1/17 9:40
6915281,2094,2510,3587147,1/1/17 9:40
13459391,2094,2511,31445460,1/1/17 12:03
1625753,2094,2510,24247310,1/1/17 16:30
13743672,1830,2438,4875625,1/1/17 12:56
1212281,2094,2511,20962144,1/1/17 15:35
2202547,2094,2511,6452255,1/1/17 19:09
9717952,2094,2510,12193998,1/1/17 17:10
13743672,1830,2438,4875625,1/1/17 12:56
5785145,2720,3118,11556178,1/1/17 18:54
8402650,2208,2542,14959910,1/1/17 18:14
14045823,2094,2511,2176408,1/1/17 12:14
17861103,1811,964,21958317,1/1/17 13:56
8139283,2549,1022,17463656,1/1/17 11:46
7863060,2549,2680,32681594,1/1/17 14:57
7863060,2549,2680,1051920,1/1/17 15:46
7863060,2549,2680,12802250,1/1/17 8:14
7863060,2549,2680,26596047,1/1/17 15:53
7863060,2549,2680,7612762,1/1/17 11:45
7863060,2549,2680,6244005,1/1/17 9:34
17861103,1811,964,115012,1/1/17 12:23
17861103,1811,964,115012,1/1/17 12:29
17861103,1811,964,115012,1/1/17 12:23
12977657,1324,1788,30701321,1/1/17 14:14
2575555,874,2170,24739068,1/1/17 18:29
11390975,860,3650,9065918,1/1/17 13:12
18520039,2289,2558,2946445,1/1/17 9:22
5921691,2094,2511,32358548,1/1/17 10:17
4255892,874,2170,20841948,1/1/17 16:57
1325920,874,2170,22424273,1/1/17 15:18
1325920,874,2170,22424273,1/1/17 15:18
12767265,874,2170,26596047,1/1/17 17:14
12767265,874,2170,26596047,1/1/17 17:16
2254774,2276,2554,24655412,1/1/17 17:42
11390975,860,3650,32936353,1/1/17 19:31
211470,2094,2511,2251429,1/1/17 18:54
12050915,1519,5326,30779199,1/1/17 14:19
1672063,743,2134,21992127,1/1/17 9:34
11390975,860,3650,28022176,1/1/17 9:31
11390975,860,3650,31208583,1/1/17 12:55
3808708,54,185,19049226,1/1/17 14:52
211470,2094,2511,6393855,1/1/17 14:27
7035713,2720,4276,11017470,1/1/17 17:30
3601950,2094,2510,22006838,1/1/17 8:00
12756261,1849,1346,22698259,1/1/17 20:31
8402650,2208,2542,11229061,1/1/17 14:39
6732235,2289,2558,16559360,1/1/17 18:46
17286336,2289,2558,2221783,1/1/17 16:46
1011409,2720,3118,26645447,1/1/17 10:56
15657273,2289,2558,25503713,1/1/17 16:06
15657273,2289,2558,25503713,1/1/17 16:59
16958819,2720,3118,9674800,1/1/17 19:24
1055739,874,2170,7625811,1/1/17 12:03
3977984,2720,3105,28406044,1/1/17 20:11
2987372,2094,2511,29600607,1/1/17 18:09
9629165,1617,2371,33128155,1/1/17 13:17
4255892,874,2170,20841948,1/1/17 16:57
11871055,2720,3118,1859158,1/1/17 20:02
5323043,1359,921,20199317,1/1/17 20:10
7109895,380,4411,18416318,1/1/17 14:16
9411200,874,2170,25054593,1/1/17 20:06
13459391,2094,2511,27437266,1/1/17 16:27
13459391,2094,2510,7705754,1/1/17 13:01
13459391,2094,2511,14176007,1/1/17 11:27
13459391,2094,2511,1199789,1/1/17 18:00
13459391,2094,2511,31445460,1/1/17 12:03
12050915,1519,5326,30779199,1/1/17 14:17
3777074,1519,5326,16627091,1/1/17 10:21
8859052,2549,2680,3726124,1/1/17 17:10
1201894,743,2134,12500885,1/1/17 17:44
18423602,2549,2680,16248874,1/1/17 14:38
1434852,2549,2680,14376357,1/1/17 12:40
2202547,2094,2511,29917617,1/1/17 19:10
681317,2720,4276,25610965,1/1/17 17:59
14614640,2720,3334,1273282,1/1/17 15:18
2254774,2276,2554,31803420,1/1/17 19:22
1460684,1735,1633,12837608,1/1/17 12:17
8859052,2549,2680,5297537,1/1/17 20:08
4255892,874,2170,20841948,1/1/17 16:58
2202547,2094,2510,27126168,1/1/17 13:52
8169691,2094,2510,16213047,1/1/17 9:25
3524830,874,2170,16213047,1/1/17 9:25
2202547,2094,2511,28724417,1/1/17 14:45
14045823,2094,2511,2176408,1/1/17 12:14
12361112,2549,2680,21287674,1/1/17 15:50
17861103,1811,964,115012,1/1/17 12:30
11109319,2094,2511,19392052,1/1/17 9:33
2254774,2276,2554,24655412,1/1/17 17:46
18332141,2711,2729,1685296,1/1/17 14:23
2987372,2094,2511,29600607,1/1/17 18:08
6778864,1052,1922,30081691,1/1/17 16:35
5323043,1359,921,32278559,1/1/17 15:01
4628840,874,2170,4973253,1/1/17 11:44
17861103,1811,964,4887402,1/1/17 15:04
17861103,1811,964,4887402,1/1/17 15:04
17861103,1811,964,4887402,1/1/17 15:03
11746120,812,2159,25408217,1/1/17 15:23
18055545,803,3093,22654346,1/1/17 20:52
2202547,2094,2510,15829221,1/1/17 14:35
6689139,2527,2674,27014768,1/1/17 10:58
11109319,2094,2510,12806979,1/1/17 20:21
9411200,874,2170,25054593,1/1/17 19:26
6229163,874,2170,34125661,1/1/17 18:41
3721259,2720,3118,3936282,1/1/17 15:54
8859052,2549,2680,15025378,1/1/17 9:18
2190956,874,2170,18722089,1/1/17 12:34
7259146,874,2170,25118093,1/1/17 12:07
7259146,874,2170,25118093,1/1/17 12:07
9620706,1829,2429,12703217,1/1/17 19:01
7303967,533,2072,19089576,1/1/17 17:16
10597082,743,2134,26900910,1/1/17 8:36
7652302,874,2170,18386434,1/1/17 13:30
7652302,874,2170,18386434,1/1/17 13:33
18625990,1359,921,28161545,1/1/17 16:38
2218261,2424,2615,4285014,1/1/17 11:18
2218261,2424,2615,4285014,1/1/17 11:15
2218261,2424,2615,4285014,1/1/17 10:24
2218261,2424,2615,4285014,1/1/17 12:28
2218261,2424,2615,4285014,1/1/17 11:43
2218261,2424,2615,4285014,1/1/17 11:04
2218261,2424,2615,4285014,1/1/17 13:21
2218261,2424,2615,4285014,1/1/17 10:43
2218261,2424,2615,4285014,1/1/17 12:06
2218261,2424,2615,4285014,1/1/17 12:55
2218261,2424,2615,4285014,1/1/17 14:50
2218261,2424,2615,4285014,1/1/17 13:41
2218261,2424,2615,4285014,1/1/17 14:40
2218261,2424,2615,4285014,1/1/17 10:17
2218261,2424,2615,4285014,1/1/17 14:11
2218261,2424,2615,4285014,1/1/17 10:58
2218261,2424,2615,4285014,1/1/17 11:54
2218261,2424,2615,4285014,1/1/17 9:26
2218261,2424,2615,4285014,1/1/17 14:44
2218261,2424,2615,4285014,1/1/17 10:00
2218261,2424,2615,4285014,1/1/17 11:36
2218261,2424,2615,4285014,1/1/17 13:38
2218261,2424,2615,4285014,1/1/17 14:18
2218261,2424,2615,4285014,1/1/17 10:37
2218261,2424,2615,4285014,1/1/17 12:21
2218261,2424,2615,4285014,1/1/17 10:11
2218261,2424,2615,4285014,1/1/17 13:29
2218261,2424,2615,4285014,1/1/17 12:41
2218261,2424,2615,4285014,1/1/17 12:48
2218261,2424,2615,4285014,1/1/17 12:35
2218261,2424,2615,4285014,1/1/17 13:58
2218261,2424,2615,4285014,1/1/17 9:35
2218261,2424,2615,4285014,1/1/17 9:54
2218261,2424,2615,4285014,1/1/17 11:11
2218261,2424,2615,4285014,1/1/17 9:33
2218261,2424,2615,4285014,1/1/17 13:15
2218261,2424,2615,4285014,1/1/17 10:31
2218261,2424,2615,4285014,1/1/17 13:45
2218261,2424,2615,4285014,1/1/17 14:04
2218261,2424,2615,4285014,1/1/17 11:39
2218261,2424,2615,4285014,1/1/17 14:26
2218261,2424,2615,4285014,1/1/17 13:07
2218261,2424,2615,4285014,1/1/17 10:50
2218261,2424,2615,4285014,1/1/17 11:49
2218261,2424,2615,4285014,1/1/17 9:41
2218261,2424,2615,4285014,1/1/17 11:59
2218261,2424,2615,4285014,1/1/17 10:04
2218261,2424,2615,4285014,1/1/17 12:12
2218261,2424,2615,4285014,1/1/17 14:35
2218261,2424,2615,4285014,1/1/17 14:31
2218261,2424,2615,4285014,1/1/17 13:51
2218261,2424,2615,4285014,1/1/17 13:02
2218261,2424,2615,4285014,1/1/17 9:48
5323043,1359,921,15080479,1/1/17 17:40
5323043,1359,921,20938245,1/1/17 10:33
13459391,2094,2510,7705754,1/1/17 13:05
13459391,2094,2510,31939917,1/1/17 16:46
13459391,2094,2510,31939917,1/1/17 16:46
13459391,2094,2510,31939917,1/1/17 16:46
13459391,2094,2510,31939917,1/1/17 16:47
13459391,2094,2511,13845882,1/1/17 20:35
13459391,2094,2510,7705754,1/1/17 13:07
2254774,2276,2554,26397569,1/1/17 17:37
