,Sha1ID,MoreThan100,Malicious,day_Array,hour_Array,mean,std
2131,10020224,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287
2132,10025798,False,True,[0 0 0 0 0 0 0 2 0 0 0 0],,0.16666666666666666,0.5773502691896257
2133,10031450,False,True,[0 0 0 0 0 0 0 0 0 1 0 0],,0.08333333333333333,0.28867513459481287
2134,10032537,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2135,10036741,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287
2136,10037872,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2137,10038568,False,True,[0 0 3 0 0 0 0 0 0 0 0 0],,0.25,0.8660254037844386
2138,10046079,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287
2139,10048106,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2140,10063602,False,True,[1 0 0 0 0 0 0 1 2 0 0 0],,0.3333333333333333,0.6513389472789296
2141,10064663,False,True,[1 1 0 0 0 0 0 0 0 0 0 0],,0.16666666666666666,0.38924947208076144
2142,10069623,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287
2143,10073823,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287
2144,10084066,False,True,[ 0  0  0  0  0  0 43 14  9  4  3  0],,6.083333333333333,12.456895376627452
2145,10084323,False,True,[0 0 0 0 0 1 0 1 1 0 0 0],,0.25,0.45226701686664544
2146,10092368,False,True,[0 0 0 0 0 0 1 0 0 1 1 0],,0.25,0.45226701686664544
2147,10093131,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2148,10095604,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2149,10096611,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287
2150,10097178,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287
2151,10099009,False,True,[ 0  0  0  0  0  0  0  0 27  6  3  0],,3.0,7.781095973283876
2152,10099189,False,True,[0 0 1 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2153,10101409,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2154,10103049,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2155,10105382,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2156,10111076,False,True,[0 0 0 0 0 0 0 0 1 0 0 0],,0.08333333333333333,0.28867513459481287
2157,10112851,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287
2158,10118136,False,True,[0 0 0 1 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2159,10124530,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2160,10125224,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2161,10129529,False,True,[0 0 0 0 0 0 4 7 4 1 0 0],,1.3333333333333333,2.348435972120917
2162,10129661,False,True,[0 0 0 0 0 0 0 0 0 0 1 0],,0.08333333333333333,0.28867513459481287
2163,10138110,False,True,[ 0  0  0  0  0  0 32  8  8  4  2  0],,4.5,9.189915421512074
2164,10140766,False,True,[1 0 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2165,10143581,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287
2166,10146757,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2167,10150085,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287
2168,10157147,False,True,[0 0 0 0 0 0 0 1 0 0 0 0],,0.08333333333333333,0.28867513459481287
2169,10167568,False,True,[0 0 0 0 0 0 1 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2170,10174173,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
2171,10176846,False,True,[0 1 0 0 0 0 0 0 0 0 0 0],,0.08333333333333333,0.28867513459481287
