,Sha1ID,Malicious,Day count Mean,Day count STD,Max Day count,Min Day count,Size,WebFileUrlDomain,DTW k-mean,DTW k-median,DTW k-STD,DTW k-Malicious(%),Euclidean k-mean,Euclidean k-median,Euclidean k-STD,Euclidean k-Malicious(%)
2935,13993636,True,0.08333333333333333,0.2886751345948129,1.0,0.0,62976,wp.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2936,13993906,True,0.08333333333333333,0.2886751345948129,1.0,0.0,438272,attachmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2937,13994973,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783352,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2938,14011157,True,0.08333333333333333,0.2886751345948129,1.0,0.0,900,mail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2939,14014878,True,0.08333333333333333,0.2886751345948129,1.0,0.0,799744,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2940,14017873,True,0.08333333333333333,0.2886751345948129,1.0,0.0,3302798,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2941,14019717,True,0.08333333333333333,0.2886751345948129,1.0,0.0,4296704,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2942,14021671,True,0.25,0.4522670168666454,1.0,0.0,104,uol.com.br,0.0,0.0,0.0,100.0,1.1673240614460931,1.4142135623730951,0.608841415232515,100.0
2943,14023249,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2944,14027448,True,0.08333333333333333,0.2886751345948129,1.0,0.0,138752,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2945,14036456,True,0.08333333333333333,0.2886751345948129,1.0,0.0,4077010,vnn.vn,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2946,14045409,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2947,14045740,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2948,14045823,True,0.4166666666666667,0.6685579234215213,2.0,0.0,69120,yandex.ru,0.8666666666666667,1.0,0.3399346342395189,100.0,1.683247420397619,1.7320508075688772,0.1826055541089279,100.0
2949,14056182,True,0.08333333333333333,0.2886751345948129,1.0,0.0,15333,onet.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2950,14064588,True,0.08333333333333333,0.2886751345948129,1.0,0.0,644352,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2951,14066968,True,0.16666666666666666,0.3892494720807615,1.0,0.0,77824,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2952,14067790,True,0.08333333333333333,0.2886751345948129,1.0,0.0,4776960,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2953,14068060,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2954,14075438,True,0.3333333333333333,0.6513389472789296,2.0,0.0,1323,uol.com.br,0.5333333333333333,1.0,0.4988876515698588,86.66666666666669,1.7042099175205374,1.7320508075688772,0.17029941385094985,100.0
2955,14078719,True,0.08333333333333333,0.2886751345948129,1.0,0.0,569,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2956,14091372,True,0.08333333333333333,0.2886751345948129,1.0,0.0,96768,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2957,14099403,True,0.08333333333333333,0.2886751345948129,1.0,0.0,65536,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2958,14127199,True,0.08333333333333333,0.2886751345948129,1.0,0.0,907,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2959,14128729,True,0.08333333333333333,0.2886751345948129,1.0,0.0,72704,web.de,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2960,14130259,True,0.08333333333333333,0.2886751345948129,1.0,0.0,869360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2961,14131835,True,0.08333333333333333,0.2886751345948129,1.0,0.0,4513016,mail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2962,14150490,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2963,14159106,True,0.3333333333333333,0.492365963917331,1.0,0.0,615936,gmx.net,0.0,0.0,0.0,100.0,1.5156481092041247,1.7320508075688772,0.3206412466697978,93.33333333333331
2964,14160156,True,0.08333333333333333,0.2886751345948129,1.0,0.0,62976,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2965,14162010,True,0.08333333333333333,0.2886751345948129,1.0,0.0,35328,walla.co.il,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2966,14166868,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1911252,datacloudmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2967,14168094,True,0.16666666666666666,0.38924947208076144,1.0,0.0,4935185,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2968,14177552,True,0.08333333333333333,0.2886751345948129,1.0,0.0,114688,walla.co.il,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2969,14184486,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2970,14185271,True,2.083333333333333,2.8431203515386634,9.0,0.0,605968,aol.com,12.333333333333336,13.0,2.1499353995462798,0.0,5.639168186979041,5.916079783099617,0.6322832901188464,20.0
2971,14185450,True,0.08333333333333333,0.2886751345948129,1.0,0.0,16575752,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2972,14192868,True,0.08333333333333333,0.2886751345948129,1.0,0.0,546,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2973,14193043,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1380301,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2974,14204426,True,0.08333333333333333,0.2886751345948129,1.0,0.0,795640,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2975,14204474,True,0.08333333333333333,0.2886751345948129,1.0,0.0,29211,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2976,14207646,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2977,14211279,True,0.08333333333333333,0.2886751345948129,1.0,0.0,151552,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2978,14218011,True,0.16666666666666666,0.5773502691896257,2.0,0.0,766968,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2979,14218583,True,0.08333333333333333,0.2886751345948129,1.0,0.0,984768,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2980,14219244,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2981,14236207,True,0.08333333333333333,0.2886751345948129,1.0,0.0,212480,juno.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2982,14239216,True,0.08333333333333333,0.2886751345948129,1.0,0.0,72332,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2983,14240897,True,0.08333333333333333,0.2886751345948129,1.0,0.0,120320,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2984,14253217,True,0.3333333333333333,0.492365963917331,1.0,0.0,477184,yandex.ru,0.8666666666666667,1.0,0.3399346342395189,100.0,1.3313708498984764,1.4142135623730951,0.16568542494923807,100.0
2985,14253632,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2986,14257191,True,0.08333333333333333,0.2886751345948129,1.0,0.0,229786,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2987,14261592,True,0.08333333333333333,0.2886751345948129,1.0,0.0,848816,replyemailautomator.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2988,14265129,True,0.08333333333333333,0.2886751345948129,1.0,0.0,75776,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2989,14275855,True,0.08333333333333333,0.2886751345948129,1.0,0.0,9216,abv.bg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2990,14278008,True,0.08333333333333333,0.2886751345948129,1.0,0.0,2814601,vnn.vn,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2991,14279653,True,0.08333333333333333,0.2886751345948129,1.0,0.0,928768,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2992,14286566,True,0.08333333333333333,0.2886751345948129,1.0,0.0,3223845,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2993,14290725,True,0.08333333333333333,0.2886751345948129,1.0,0.0,799744,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2994,14301633,True,0.08333333333333333,0.2886751345948129,1.0,0.0,630776,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2995,14311440,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2996,14313839,True,0.5,1.1677484162422844,4.0,0.0,4809878,cldmail.ru,1.8,2.0,0.4,93.33333333333331,1.5137342229598687,1.4142135623730951,0.20479754777198164,100.0
2997,14319027,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2998,14320171,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
2999,14322034,True,0.08333333333333333,0.2886751345948129,1.0,0.0,67412,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3000,14328871,True,0.08333333333333333,0.2886751345948129,1.0,0.0,543744,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3001,14329052,True,0.5,0.6741998624632421,2.0,0.0,308736,qq.com,0.8,1.0,0.4,100.0,1.8749570435321423,2.0,0.13367654335200307,100.0
3002,14333868,True,0.08333333333333333,0.2886751345948129,1.0,0.0,195072,free.fr,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3003,14336386,True,0.08333333333333333,0.2886751345948129,1.0,0.0,799744,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3004,14336478,True,0.08333333333333333,0.2886751345948129,1.0,0.0,518656,freenet.de,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3005,14336749,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1607189,datacloudmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3006,14344625,True,0.16666666666666666,0.3892494720807615,1.0,0.0,24119,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3007,14352928,True,0.08333333333333333,0.2886751345948129,1.0,0.0,387072,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3008,14356041,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3009,14362496,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3010,14363237,True,0.08333333333333333,0.2886751345948129,1.0,0.0,211576,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3011,14364533,True,0.25,0.4522670168666454,1.0,0.0,458920,attachmail.ru,0.0,0.0,0.0,100.0,1.1673240614460931,1.4142135623730951,0.608841415232515,100.0
3012,14364991,True,0.08333333333333333,0.2886751345948129,1.0,0.0,548,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3013,14370461,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1170944,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3014,14371690,True,0.08333333333333333,0.2886751345948129,1.0,0.0,766968,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3015,14380017,True,0.08333333333333333,0.2886751345948129,1.0,0.0,5632,free.fr,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3016,14380379,True,0.08333333333333333,0.2886751345948129,1.0,0.0,48128,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3017,14381474,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1353216,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3018,14393191,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3019,14396498,True,0.16666666666666666,0.38924947208076144,1.0,0.0,1306,uol.com.br,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3020,14402657,True,0.08333333333333333,0.2886751345948129,1.0,0.0,908,earthlink.net,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3021,14410727,True,0.16666666666666666,0.38924947208076144,1.0,0.0,342528,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3022,14418654,True,0.08333333333333333,0.2886751345948129,1.0,0.0,96768,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3023,14431197,True,0.08333333333333333,0.2886751345948129,1.0,0.0,433152,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3024,14437574,True,0.08333333333333333,0.2886751345948129,1.0,0.0,769024,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3025,14444159,True,0.08333333333333333,0.2886751345948129,1.0,0.0,4096000,datacloudmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3026,14452689,True,0.08333333333333333,0.2886751345948129,1.0,0.0,3926016,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3027,14459537,True,0.08333333333333333,0.2886751345948129,1.0,0.0,3995858,abv.bg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3028,14463929,True,0.08333333333333333,0.2886751345948129,1.0,0.0,38400,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3029,14474689,True,0.08333333333333333,0.2886751345948129,1.0,0.0,78336,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3030,14476652,True,0.08333333333333333,0.2886751345948129,1.0,0.0,65536,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3031,14479559,True,0.08333333333333333,0.2886751345948129,1.0,0.0,924,homestead.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3032,14487168,True,0.08333333333333333,0.2886751345948129,1.0,0.0,612280,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3033,14491470,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3034,14492267,True,0.08333333333333333,0.2886751345948129,1.0,0.0,398848,web.de,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3035,14495976,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3036,14502372,True,0.08333333333333333,0.2886751345948129,1.0,0.0,7826,livemail.co.uk,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3037,14504917,True,0.08333333333333333,0.2886751345948129,1.0,0.0,649216,kabelmail.de,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3038,14505985,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783352,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3039,14511325,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3040,14514245,True,0.08333333333333333,0.2886751345948129,1.0,0.0,799744,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3041,14515108,True,0.08333333333333333,0.2886751345948129,1.0,0.0,14772,attachmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3042,14524148,True,0.16666666666666666,0.3892494720807615,1.0,0.0,1965461,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3043,14526460,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3044,14528100,True,0.08333333333333333,0.2886751345948129,1.0,0.0,5966482,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3045,14537312,True,0.16666666666666666,0.38924947208076144,1.0,0.0,397312,onet.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3046,14541618,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3047,14546141,True,0.08333333333333333,0.2886751345948129,1.0,0.0,6102129,attachmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3048,14555269,True,0.08333333333333333,0.2886751345948129,1.0,0.0,820224,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3049,14556950,True,0.5,1.0,3.0,0.0,531968,aol.com,2.0,2.0,0.0,100.0,1.9784703593300896,2.0,0.29266881838054537,100.0
3050,14559696,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1773610,datacloudmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3051,14561653,True,0.08333333333333333,0.2886751345948129,1.0,0.0,27498,gmx.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3052,14562736,True,0.08333333333333333,0.2886751345948129,1.0,0.0,31409,mail.bg,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3053,14568250,True,0.08333333333333333,0.2886751345948129,1.0,0.0,71168,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3054,14569315,True,0.08333333333333333,0.2886751345948129,1.0,0.0,65024,wp.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3055,14569456,True,0.08333333333333333,0.2886751345948129,1.0,0.0,5935,gmx.net,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3056,14574259,True,0.08333333333333333,0.2886751345948129,1.0,0.0,760,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3057,14592069,True,0.5,0.9045340337332908,3.0,0.0,98304,yandex.ru,1.7333333333333334,2.0,0.44221663871405337,100.0,2.1134876884225813,2.0,0.2578819966952113,100.0
3058,14597328,True,0.16666666666666666,0.38924947208076144,1.0,0.0,3130542,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3059,14600469,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1503744,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3060,14607778,True,0.08333333333333333,0.2886751345948129,1.0,0.0,375808,web.de,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3061,14609073,True,0.08333333333333333,0.2886751345948129,1.0,0.0,5291,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3062,14614640,True,0.75,0.8660254037844386,2.0,0.0,1332921,uol.com.br,1.7333333333333334,2.0,0.44221663871405337,93.33333333333331,2.23760244848894,2.449489742783178,0.24454437058122944,80.0
3063,14616362,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1006592,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3064,14626383,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1798030,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3065,14636335,True,0.16666666666666666,0.38924947208076144,1.0,0.0,6501,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3066,14640844,True,0.08333333333333333,0.2886751345948129,1.0,0.0,270159,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3067,14645655,True,0.16666666666666666,0.38924947208076144,1.0,0.0,147456,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3068,14660671,True,0.08333333333333333,0.2886751345948129,1.0,0.0,129067,mail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3069,14666005,True,0.08333333333333333,0.2886751345948129,1.0,0.0,5153170,vnn.vn,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3070,14672436,True,0.08333333333333333,0.2886751345948129,1.0,0.0,6129995,attachmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3071,14673714,True,0.5,0.7977240352174656,2.0,0.0,96352,centrum.cz,1.5333333333333334,2.0,0.4988876515698588,86.66666666666669,1.9681837786765035,2.0,0.2441023283133809,73.33333333333333
3072,14674666,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3073,14677505,True,0.08333333333333333,0.2886751345948129,1.0,0.0,35182,terra.com.br,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3074,14684902,True,0.9166666666666666,0.9003366373785201,2.0,0.0,16338743,cldmail.ru,1.6666666666666667,2.0,0.4714045207910317,93.33333333333331,2.264914670726593,2.449489742783178,0.26488022638062186,13.333333333333336
3075,14689182,True,0.08333333333333333,0.2886751345948129,1.0,0.0,799744,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3076,14697978,True,0.08333333333333333,0.2886751345948129,1.0,0.0,822272,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3077,14700428,True,0.08333333333333333,0.2886751345948129,1.0,0.0,828376,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3078,14710272,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1416347,cldmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3079,14710763,True,0.08333333333333333,0.2886751345948129,1.0,0.0,608200,freenet.de,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3080,14721701,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3081,14730954,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3082,14733478,True,0.08333333333333333,0.2886751345948129,1.0,0.0,74752,interia.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3083,14735152,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3084,14738244,True,0.08333333333333333,0.2886751345948129,1.0,0.0,766968,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3085,14745316,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3086,14749090,True,0.08333333333333333,0.2886751345948129,1.0,0.0,17698,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3087,14749946,True,0.3333333333333333,0.6513389472789296,2.0,0.0,4840768,vnn.vn,0.26666666666666666,0.0,0.44221663871405337,100.0,0.7333333333333333,1.0,0.4422166387140533,100.0
3088,14755416,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3089,14757338,True,0.08333333333333333,0.2886751345948129,1.0,0.0,224256,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3090,14761548,True,0.08333333333333333,0.2886751345948129,1.0,0.0,783360,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3091,14764530,True,0.08333333333333333,0.2886751345948129,1.0,0.0,695448,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3092,14764714,True,0.08333333333333333,0.2886751345948129,1.0,0.0,186032,emailsrvr.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3093,14769349,True,0.08333333333333333,0.2886751345948129,1.0,0.0,832504,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3094,14776690,True,0.08333333333333333,0.2886751345948129,1.0,0.0,8754,onet.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3095,14807219,True,0.08333333333333333,0.2886751345948129,1.0,0.0,799736,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3096,14811096,True,0.3333333333333333,0.8876253645985945,3.0,0.0,1922048,ymail.com,0.8,1.0,0.4,100.0,0.8666666666666667,1.0,0.3399346342395189,100.0
3097,14813276,True,0.08333333333333333,0.2886751345948129,1.0,0.0,332361,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3098,14815410,True,0.08333333333333333,0.2886751345948129,1.0,0.0,337491,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3099,14815601,True,0.08333333333333333,0.2886751345948129,1.0,0.0,31744,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3100,14816483,True,0.08333333333333333,0.2886751345948129,1.0,0.0,913408,ymail.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3101,14817631,True,0.08333333333333333,0.2886751345948129,1.0,0.0,27132,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3102,14819722,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1859008,datacloudmail.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3103,14821353,True,0.08333333333333333,0.2886751345948129,1.0,0.0,43525,wp.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3104,14827112,True,0.08333333333333333,0.2886751345948129,1.0,0.0,1199872,qq.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3105,14831815,True,0.5833333333333334,0.6685579234215214,2.0,0.0,329216,yandex.ru,1.0,1.0,0.0,93.33333333333331,2.0272249016757944,2.0,0.15392378425344086,100.0
3106,14843438,True,0.08333333333333333,0.2886751345948129,1.0,0.0,27137,aol.com,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3107,14854745,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3108,14860846,True,0.08333333333333333,0.2886751345948129,1.0,0.0,857088,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3109,14865339,True,0.08333333333333333,0.2886751345948129,1.0,0.0,74752,wp.pl,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3110,14869121,True,0.08333333333333333,0.2886751345948129,1.0,0.0,408541,vnn.vn,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
3111,14872686,True,0.08333333333333333,0.2886751345948129,1.0,0.0,791536,yandex.ru,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0
