,Sha1ID,MoreThan10,Malicious,Day_Array,Hour_Array,Mean,Std,Size,WebFileUrlDomain
211,3471692,TRUE,FALSE,[58 55 15  2  2  0  2  0  0  0  0  0],,11.16666667,21.59475245,42586,cldmail.ru
212,3507321,TRUE,FALSE,[6 5 0 1 2 1 6 4 1 5 0 0],,2.583333333,2.429303429,73805,cldmail.ru
213,3523780,TRUE,FALSE,[0 0 0 0 2 6 1 5 7 1 0 0],,1.833333333,2.622744341,66531,cldmail.ru
214,3532020,TRUE,FALSE,[0 0 0 0 0 0 0 9 2 0 0 0],,0.916666667,2.609713789,754680,yandex.ru
215,3558612,TRUE,FALSE,[0 0 0 0 0 0 8 2 4 1 0 0],,1.25,2.454124543,17224421,cldmail.ru
216,3580206,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 82 31  0],,9.416666667,24.53368124,3812152,live.com
217,3590568,TRUE,FALSE,[0 0 0 0 0 0 0 1 0 3 7 0],,0.916666667,2.108783938,5539624,live.com
218,3608052,TRUE,FALSE,[2 2 0 0 0 1 1 2 1 1 2 0],,1,0.852802865,213469,yandex.ru
219,3610007,TRUE,FALSE,[0 1 4 1 1 2 1 0 1 0 0 0],,0.916666667,1.164500153,1991,ymail.com
220,3622425,TRUE,FALSE,[3 0 1 0 0 2 2 1 2 0 0 0],,0.916666667,1.083624669,1667264,centrum.cz
221,3631846,TRUE,FALSE,[5 4 1 1 0 0 0 4 1 1 0 0],,1.416666667,1.831955405,125440,free.fr
222,3643862,TRUE,FALSE,[1 0 0 1 0 2 1 1 2 2 2 0],,1,0.852802865,9895690,cldmail.ru
223,3672152,TRUE,FALSE,[1 2 3 0 1 1 2 6 0 4 1 0],,1.75,1.815338686,529037,cldmail.ru
224,3685400,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  1 14 10  0],,2.083333333,4.71859635,3809592,live.com
225,3692566,TRUE,FALSE,[2 1 1 1 1 2 1 1 1 0 0 0],,0.916666667,0.668557923,40,walla.co.il
226,3722725,TRUE,FALSE,[25 15  3  4  8  2 18 21  9  7  4  0],,9.666666667,8.161253617,316928,uol.com.br
227,3745112,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 41  2  0],,3.583333333,11.79721333,3814200,live.com
228,3753818,TRUE,FALSE,[0 0 0 0 0 0 0 0 1 3 8 0],,1,2.374102701,3907368,live.com
229,3785491,TRUE,FALSE,[0 0 0 0 0 0 7 3 1 2 0 0],,1.083333333,2.108783938,399427,yandex.ru
230,3791726,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  3 81 75  0],,13.25,30.2838841,3805496,live.com
231,3794918,TRUE,FALSE,[8 7 1 0 3 4 6 4 1 1 1 0],,3,2.796101182,77280,cldmail.ru
232,3795561,TRUE,FALSE,[1 3 1 0 0 0 1 5 1 1 1 0],,1.166666667,1.466804401,511488,cldmail.ru
233,3819306,TRUE,FALSE,[1 0 1 0 0 0 2 4 0 3 0 0],,0.916666667,1.378954369,10265884,cldmail.ru
234,3836314,TRUE,FALSE,[2 2 0 0 0 0 3 1 2 2 0 0],,1,1.12815215,2972205,mailsgun.ru
235,3868135,TRUE,FALSE,[0 0 4 1 1 4 1 0 1 1 0 0],,1.083333333,1.443375673,42,ymail.com
236,3901016,TRUE,FALSE,[3 1 0 0 0 0 1 4 1 0 1 0],,0.916666667,1.311372171,14355867,cldmail.ru
237,3928176,TRUE,FALSE,[1 1 1 1 6 1 1 4 2 1 0 0],,1.583333333,1.729862492,1086,email.cz
238,3928297,TRUE,FALSE,[ 0  0  0  0  0  1  0  0  0  7 36  0],,3.666666667,10.37771505,5539624,live.com
239,3932970,TRUE,FALSE,[4 2 3 2 0 1 4 4 3 0 1 0],,2,1.59544807,1721979,free.fr
240,3985475,TRUE,FALSE,[1 1 1 1 1 3 1 1 1 1 1 0],,1.083333333,0.668557923,862,ymail.com
241,3991592,TRUE,FALSE,[ 0  0  0  0  0  0  1  4  6 58 18  0],,7.25,16.81517172,3812152,live.com
242,4014747,TRUE,FALSE,[0 7 3 1 1 0 3 2 1 2 1 0],,1.75,1.95982374,52011,incredimail.com
243,4015798,TRUE,FALSE,[0 0 0 0 0 0 0 0 0 9 3 0],,1,2.662876094,3814200,live.com
244,4049498,TRUE,FALSE,[ 1  0  0  0  0  2  0  1  1  7 13  0],,2.083333333,3.964807305,11311056,qq.com
245,4064963,TRUE,FALSE,[2 3 4 1 3 2 1 1 9 8 4 0],,3.166666667,2.79067712,48,walla.co.il
246,4070699,TRUE,FALSE,[4 0 3 0 6 0 0 0 0 0 0 0],,1.083333333,2.065224326,42174,cldmail.ru
247,4103496,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  1 10 15  0],,2.166666667,4.951277766,3814184,live.com
248,4145368,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 15 16  0],,2.583333333,6.037132572,3815752,live.com
249,4145677,TRUE,FALSE,[3 5 0 1 0 2 6 6 6 4 0 0],,2.75,2.562846429,823576,cldmail.ru
250,4147811,TRUE,FALSE,[ 1  7  2  0  3  1 12  2  8  2  1  0],,3.25,3.744693215,7097928,aiutamici.com
251,4182767,TRUE,FALSE,[ 0  0  0  0  0  0  0  0 12  0  0  0],,1,3.464101615,331961,yandex.ru
252,4198214,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  1  7 12  0],,1.666666667,3.821787619,3812680,live.com
253,4199049,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 15  0  0],,1.25,4.330127019,783360,yandex.ru
254,4220846,TRUE,FALSE,[3 0 1 0 2 0 3 6 2 0 1 0],,1.5,1.834021909,247835,yandex.ru
255,4273453,TRUE,FALSE,[2 1 3 1 1 3 1 3 2 0 0 0],,1.416666667,1.164500153,721504,whoismail.net
256,4276106,TRUE,FALSE,[12  9 10 10  9  0  0  0  0  4  5  0],,4.916666667,4.832810839,3907384,live.com
257,4287824,TRUE,FALSE,[2 0 1 0 0 1 2 5 1 0 0 0],,1,1.477097892,19055,cldmail.ru
258,4288587,TRUE,FALSE,[  0   0   0   0   1   0   4   2   4  76 264   0],,29.25,77.01372369,3907384,live.com
259,4289671,TRUE,FALSE,[6 1 0 0 0 0 6 1 1 1 1 0],,1.416666667,2.193309386,3967228,cldmail.ru
260,4293940,TRUE,FALSE,[1 1 1 3 5 8 0 1 4 2 1 0],,2.25,2.378884383,829,attachmail.ru
261,4316779,TRUE,FALSE,[1 1 1 0 1 1 1 0 1 0 0 0],,0.583333333,0.514928651,1093,laposte.net
262,4330811,TRUE,FALSE,[ 0  0  0  0  1  1  2  0  5 35 75  0],,9.916666667,22.76543765,3803448,live.com
263,4347322,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 24  0  0],,2,6.92820323,330444,yandex.ru
264,4363444,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 13  0  0],,1.083333333,3.75277675,3812656,live.com
265,4368206,TRUE,FALSE,[0 0 0 0 0 0 0 0 0 8 7 0],,1.25,2.927145678,3814200,live.com
266,4383006,TRUE,FALSE,[ 0  0  0  0  0  0  0 11  1  1  0  0],,1.083333333,3.146667309,3098765,cldmail.ru
267,4393050,TRUE,FALSE,[1 1 1 0 1 1 2 1 1 1 1 0],,0.916666667,0.514928651,69707,ymail.com
268,4398268,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  2 13  0],,1.25,3.744693215,3807032,live.com
269,4408527,TRUE,FALSE,[ 0  0  0  0  0  0  1  0  0  8 20  0],,2.416666667,5.991787309,3815208,live.com
270,4411694,TRUE,FALSE,[1 2 0 0 0 0 2 1 1 3 1 0],,0.916666667,0.99620492,3332233,qq.com
271,4471468,TRUE,FALSE,[ 7  4  0  0  1  4 17 13  6  8  0  0],,5,5.559594491,34248,cldmail.ru
272,4503892,TRUE,FALSE,[6 3 2 0 5 2 7 4 3 3 0 0],,2.916666667,2.314316445,376479,yandex.ru
273,4512317,TRUE,FALSE,[ 0  0  0  0  1  0  0  0  0 63  2  0],,5.5,18.11829813,3813688,live.com
274,4541742,TRUE,FALSE,[1 0 1 1 0 1 0 2 6 2 2 0],,1.333333333,1.66969422,3981208,zoho.com
275,4546197,TRUE,FALSE,[4 4 0 1 2 1 0 3 3 1 1 0],,1.666666667,1.497472618,1092243,free.fr
276,4576925,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  2 11  0],,1.083333333,3.175426481,3812144,live.com
277,4581503,TRUE,FALSE,[ 7  3  3  0  0  0  3 16  3  1  2  0],,3.166666667,4.529365465,511488,cldmail.ru
278,4609930,TRUE,FALSE,[0 1 2 0 3 2 1 0 2 0 0 0],,0.916666667,1.083624669,791,ymail.com
279,4616052,TRUE,FALSE,[1 3 1 0 2 1 5 1 1 0 0 0],,1.25,1.484771179,740352,free.fr
280,4619408,TRUE,FALSE,[0 0 1 1 1 1 0 0 1 0 1 0],,0.5,0.522232968,45,abv.bg
281,4622228,TRUE,FALSE,[7 2 1 0 0 0 2 3 3 0 0 0],,1.5,2.110579412,8030924,cldmail.ru
282,4634563,TRUE,FALSE,[2 1 0 0 0 0 2 4 1 1 0 0],,0.916666667,1.240112409,1875408,centrum.cz
283,4638414,TRUE,FALSE,[1 2 1 1 1 2 4 2 1 1 0 0],,1.333333333,1.07308674,10,mail.mil
284,4652477,TRUE,FALSE,[0 1 1 0 0 1 6 4 3 4 0 0],,1.666666667,2.059714602,2600506,cldmail.ru
285,4661780,TRUE,FALSE,[1 1 1 0 1 6 1 0 0 0 0 0],,0.916666667,1.676486224,1086,email.cz
286,4706096,TRUE,FALSE,[ 0  0  0  0  0  1  0  1  5 23 49  0],,6.583333333,14.88414857,3907392,live.com
287,4770429,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 24 86  0],,9.166666667,25.16069566,3807032,live.com
288,4789237,TRUE,FALSE,[0 0 0 2 0 1 2 1 3 2 0 0],,0.916666667,1.083624669,1688221,almail.com
289,4820693,TRUE,FALSE,[3 2 0 0 0 0 1 5 6 1 1 0],,1.583333333,2.065224326,148,cldmail.ru
290,4823532,TRUE,FALSE,[0 1 4 1 1 1 1 0 0 1 1 0],,0.916666667,1.083624669,383,qq.com
291,4841721,TRUE,FALSE,[0 1 0 0 1 2 3 2 0 2 0 0],,0.916666667,1.083624669,34816,yandex.ru
292,4843244,TRUE,FALSE,[3 7 0 0 0 0 0 0 2 0 0 0],,1,2.132007164,27630,yandex.ru
293,4880401,TRUE,FALSE,[0 1 2 2 3 2 0 0 0 2 2 0],,1.166666667,1.114640858,9349316,cldmail.ru
294,4905207,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 14  4  0],,1.5,4.100997661,3813176,live.com
295,4923591,TRUE,FALSE,[1 1 0 0 3 0 2 1 1 1 1 0],,0.916666667,0.900336637,75776,yandex.ru
296,4940818,TRUE,FALSE,[ 6  5  2  1  6  3  9 11  5  9  0  0],,4.75,3.671140521,142402,cldmail.ru
297,4943750,TRUE,FALSE,[0 1 1 1 1 0 1 1 1 1 1 0],,0.75,0.452267017,37045,ymail.com
298,4971873,TRUE,FALSE,[0 0 0 0 1 0 6 5 5 0 1 0],,1.5,2.354878881,14592,yandex.ru
299,5099881,TRUE,FALSE,[27 32  6  0 15 10 21 15 18 13  1  0],,13.16666667,10.4170606,142633,cldmail.ru
300,5110641,TRUE,FALSE,[ 3  2  1  1  0  1  0 11  1  0  0  0],,1.666666667,3.084663923,229376,free.fr
301,5111287,TRUE,FALSE,[ 6 10  1  0  3  1  1  6  6  3  3  0],,3.333333333,3.084663923,10263105,cldmail.ru
302,5120041,TRUE,FALSE,[5 2 2 0 0 0 0 9 5 2 1 0],,2.166666667,2.823065173,511488,cldmail.ru
303,5130385,TRUE,FALSE,[1 1 6 1 4 5 1 1 2 1 1 0],,2,1.906925178,1093,centrum.cz
304,5153346,TRUE,FALSE,[2 2 0 0 0 0 1 5 1 1 0 0],,1,1.477097892,590434,yandex.ru
305,5160601,TRUE,FALSE,[0 1 1 1 1 1 0 0 0 0 0 0],,0.416666667,0.514928651,40,gmx.net
306,5165800,TRUE,FALSE,[ 9  0  0  2  0  3 18 16 10  6  0  0],,5.333333333,6.527331814,230043,yandex.ru
307,5166206,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 21  1  0],,1.833333333,6.042776805,3812664,live.com
308,5185967,TRUE,FALSE,[0 1 1 0 1 0 1 0 1 0 0 0],,0.416666667,0.514928651,783,uol.com.br
309,5227949,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  4 10  0],,1.166666667,3.010084062,5542184,live.com
310,5234482,TRUE,FALSE,[ 0 14  0  0  0  0  0  0  0  0  0  0],,1.166666667,4.041451884,329009,yandex.ru
311,5272669,TRUE,FALSE,[38 10 13  1  0 14 35 40 33 25  4  0],,17.75,15.62122682,1293272,web.de
312,5275576,TRUE,FALSE,[ 0  0  0  0  1  1  0  1  5 23 86  0],,9.75,24.88564756,5743432,live.com
313,5278471,TRUE,FALSE,[4 1 0 0 1 0 4 0 1 0 0 0],,0.916666667,1.505042031,14566448,cldmail.ru
314,5355637,TRUE,FALSE,[0 1 0 0 2 1 5 1 0 1 0 0],,0.916666667,1.443375673,403871,cldmail.ru
315,5355671,TRUE,FALSE,[1 2 1 0 0 1 3 6 2 1 0 0],,1.416666667,1.729862492,585797,cldmail.ru
316,5357050,TRUE,FALSE,[2 1 1 0 1 1 3 2 2 4 1 0],,1.5,1.167748416,708,centrum.cz
317,5382575,TRUE,FALSE,[50 56  4  3 39 15 60 57 37 29  5  0],,29.58333333,23.33338745,2108266,cldmail.ru
318,5382928,TRUE,FALSE,[2 0 1 0 3 1 2 2 2 2 2 0],,1.416666667,0.99620492,335365,yandex.ru
319,5385661,TRUE,FALSE,[15 12  6  1  7  5  4  7  8  5  1  0],,5.916666667,4.420167281,161804,cldmail.ru
320,5394287,TRUE,FALSE,[0 0 1 2 2 2 0 1 1 1 0 0],,0.833333333,0.83484711,788,attachmail.ru
321,5406809,TRUE,FALSE,[0 0 0 0 0 0 0 0 0 6 5 0],,0.916666667,2.1514618,3807024,live.com
322,5407580,TRUE,FALSE,[ 0  0  0  0  0  0  0  1  0  8 15  0],,2,4.69041576,5541672,live.com
323,5408420,TRUE,FALSE,[ 0  0  0  0  0  0  1  0  0 15 12  0],,2.333333333,5.262791056,3811640,live.com
324,5420759,TRUE,FALSE,[1 1 4 0 2 2 0 3 2 3 1 0],,1.583333333,1.311372171,3691252,qq.com
325,5432472,TRUE,FALSE,[0 0 0 0 0 0 0 8 4 1 0 0],,1.083333333,2.466441431,2875691,free.fr
326,5433237,TRUE,FALSE,[4 2 1 0 1 0 2 1 1 1 0 0],,1.083333333,1.164500153,53059,cldmail.ru
327,5448881,TRUE,FALSE,[1 2 0 0 0 0 1 5 4 1 0 0],,1.166666667,1.696699113,106555,yandex.ru
328,5456436,TRUE,FALSE,[6 8 0 0 1 0 7 7 0 1 3 0],,2.75,3.278719262,2542151,centrum.cz
329,5469263,TRUE,FALSE,[0 2 1 1 2 4 3 1 3 2 1 0],,1.666666667,1.23091491,1429,qq.com
330,5488093,TRUE,FALSE,[1 2 1 0 1 0 1 3 0 3 0 0],,1,1.12815215,49672,incredimail.com
331,5519200,TRUE,FALSE,[0 1 0 0 0 0 0 0 0 7 5 0],,1.083333333,2.353269808,263186,centrum.cz
332,5521090,TRUE,FALSE,[3 1 2 0 0 0 1 4 1 0 0 0],,1,1.348399725,3578344,centrum.cz
333,5545374,TRUE,FALSE,[3 0 0 1 1 1 2 9 1 2 0 0],,1.666666667,2.498484389,441856,yandex.ru
334,5555391,TRUE,FALSE,[8 2 2 0 0 1 3 0 0 0 0 0],,1.333333333,2.348435972,3233,incredimail.com
335,5557955,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  1 10 13  0],,2,4.492417855,3813160,live.com
336,5570255,TRUE,FALSE,[1 1 1 2 0 3 1 0 0 0 0 0],,0.75,0.965307299,1517,qq.com
337,5571445,TRUE,FALSE,[0 0 0 0 0 0 4 1 4 7 1 0],,1.416666667,2.314316445,84992,ukr.net
338,5577415,TRUE,FALSE,[0 0 0 0 0 0 0 0 0 8 8 0],,1.333333333,3.113995777,3809080,live.com
339,5578026,TRUE,FALSE,[2 3 1 1 0 1 1 2 4 0 1 0],,1.333333333,1.23091491,1206214,incredimail.com
340,5580629,TRUE,FALSE,[3 2 3 0 1 1 2 1 1 1 0 0],,1.25,1.055289706,37063,incredimail.com
341,5587640,TRUE,FALSE,[9 2 0 0 0 0 1 3 2 3 1 0],,1.75,2.562846429,16127820,cldmail.ru
342,5592511,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  1 16 28  0],,3.75,8.904799523,1392893,hanmail.net
343,5609231,TRUE,FALSE,[1 7 0 0 0 0 3 3 5 4 0 0],,1.916666667,2.429303429,1935707,cldmail.ru
344,5613696,TRUE,FALSE,[ 0  0  0  0  0  0  0  1  1 17 43  0],,5.166666667,12.86173559,5540136,live.com
345,5624034,TRUE,FALSE,[4 3 2 1 0 0 4 6 3 0 0 0],,1.916666667,2.065224326,181248,free.fr
346,5639263,TRUE,FALSE,[0 3 1 1 1 1 1 0 0 1 2 0],,0.916666667,0.900336637,59,ymail.com
347,5655376,TRUE,FALSE,[0 0 0 0 0 0 0 0 0 4 8 0],,1,2.486326242,3807016,live.com
348,5672007,TRUE,FALSE,[4 1 3 0 0 0 0 2 1 0 0 0],,0.916666667,1.378954369,4087,onet.pl
349,5672817,TRUE,FALSE,[1 0 1 0 0 4 1 3 0 1 1 0],,1,1.279204298,3473378,free.fr
350,5680912,TRUE,FALSE,[4 2 1 0 0 0 0 1 1 2 0 0],,0.916666667,1.240112409,143012,yandex.ru
351,5704346,TRUE,FALSE,[1 1 1 1 1 2 1 1 3 1 0 0],,1.083333333,0.792961461,1999,tiscali.it
352,5709740,TRUE,FALSE,[ 6  6  4  1  3  5 10  6  8  5  3  0],,4.75,2.800162333,710328,comcast.net
353,5727653,TRUE,FALSE,[ 0  0  0  0  0  1  0  1  0 14 20  0],,3,6.674238125,5535536,live.com
354,5747383,TRUE,FALSE,[5 6 1 1 0 2 3 4 6 3 4 0],,2.916666667,2.1514618,503296,yandex.ru
355,5769491,TRUE,FALSE,[ 0  0  0  0  1  2  2  0  0 16 47  0],,5.666666667,13.77965122,3803440,live.com
356,5821086,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  4 11  0],,1.25,3.278719262,3807032,live.com
357,5850096,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 18 11  0],,2.416666667,5.838093296,3811128,live.com
358,5869358,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 11 18  0],,2.416666667,5.838093296,3813192,live.com
359,5874323,TRUE,FALSE,[1 1 3 0 2 0 2 0 2 5 3 0],,1.583333333,1.56427929,6305200,mail.ru
360,5875419,TRUE,FALSE,[ 8  4  1  1  0  0  2 16 12  0  1  0],,3.75,5.378830559,367627,yandex.ru
361,5913452,TRUE,FALSE,[3 3 0 0 3 0 2 1 0 2 4 0],,1.5,1.507556723,7378302,centrum.cz
362,5988416,TRUE,FALSE,[3 5 0 1 2 0 0 0 0 0 0 0],,0.916666667,1.621353718,2130800,cldmail.ru
363,5996184,TRUE,FALSE,[6 2 2 1 0 0 2 9 4 0 1 0],,2.25,2.800162333,2426170,cldmail.ru
364,6029371,TRUE,FALSE,[1 3 0 0 1 1 1 2 1 0 1 0],,0.916666667,0.900336637,7390961,cldmail.ru
365,6036895,TRUE,FALSE,[1 0 1 0 1 1 1 2 1 2 1 0],,0.916666667,0.668557923,76800,free.fr
366,6045074,TRUE,FALSE,[ 0  0  0  0  1  0  1  0  0  7 13  0],,1.833333333,4.041451884,3812136,live.com
367,6049988,TRUE,FALSE,[1 0 0 0 0 0 5 4 3 0 0 0],,1.083333333,1.831955405,1312504,cldmail.ru
368,6060611,TRUE,FALSE,[1 0 1 1 1 1 0 0 1 0 0 0],,0.5,0.522232968,44,web.de
369,6062818,TRUE,FALSE,[0 0 0 0 1 0 1 0 2 6 8 0],,1.5,2.67989145,5542184,live.com
370,6062927,TRUE,FALSE,[5 1 1 1 2 2 3 3 5 8 5 0],,3,2.335496832,17562109,claws-mail.org
371,6067376,TRUE,FALSE,[5 1 1 0 1 0 4 7 0 2 1 0],,1.833333333,2.289634085,99773,cldmail.ru
372,6083852,TRUE,FALSE,[1 2 0 0 0 0 2 1 3 1 1 0],,0.916666667,0.99620492,7082617,cldmail.ru
373,6097936,TRUE,FALSE,[0 0 0 0 0 0 2 3 6 3 2 0],,1.333333333,1.922750555,5552985,free.fr
374,6121240,TRUE,FALSE,[5 2 2 0 1 2 4 2 5 3 1 0],,2.25,1.712255291,210888,homestead.com
375,6123923,TRUE,FALSE,[0 0 0 0 1 1 4 1 0 4 5 0],,1.333333333,1.874873733,4825520,mail.ru
376,6141013,TRUE,FALSE,[7 5 1 0 2 0 2 1 2 1 3 0],,2,2.132007164,20587,incredimail.com
377,6155459,TRUE,FALSE,[1 0 2 1 2 2 2 1 1 0 0 0],,1,0.852802865,254,mail.ru
378,6173590,TRUE,FALSE,[1 2 0 0 0 1 0 2 3 3 1 0],,1.083333333,1.164500153,136904,mailplug.com
379,6181546,TRUE,FALSE,[ 1  0  3  0  1  2  4  2 16 22  6  0],,4.75,7.008112183,1466,qq.com
380,6188035,TRUE,FALSE,[2 2 1 1 0 1 0 5 2 1 0 0],,1.25,1.422226168,491333,yandex.ru
381,6197043,TRUE,FALSE,[1 1 1 1 1 1 1 0 0 0 1 0],,0.666666667,0.492365964,922,ymail.com
382,6213033,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  1 14  2  0],,1.416666667,4.010403139,5542712,live.com
383,6219838,TRUE,FALSE,[ 2 12  1  0  2  3  3  5  2  5  1  0],,3,3.275251552,18530420,cldmail.ru
384,6259266,TRUE,FALSE,[20  6  7  1  1 12  9 23 18  1  4  0],,8.5,8.062257748,6580,yandex.ru
385,6260874,TRUE,FALSE,[3 2 0 0 0 0 0 3 3 1 0 0],,1,1.348399725,17654347,free.fr
386,6273048,TRUE,FALSE,[0 1 0 0 6 3 0 0 1 0 1 0],,1,1.809068067,15674,attachmail.ru
387,6276664,TRUE,FALSE,[24 11  7  0  4  0 10 24 15  2 17  0],,9.5,8.908627075,13076440,incredimail.com
388,6310551,TRUE,FALSE,[ 0 12  0  0  0  0  0  0  0  0  0  0],,1,3.464101615,328701,yandex.ru
389,6320198,TRUE,FALSE,[1 1 0 0 2 1 3 3 1 2 0 0],,1.166666667,1.114640858,5316149,cldmail.ru
390,6330301,TRUE,FALSE,[5 2 0 0 0 0 2 1 1 1 0 0],,1,1.477097892,17920,cldmail.ru
391,6353743,TRUE,FALSE,[1 2 1 0 0 0 1 0 1 1 1 0],,0.666666667,0.651338947,786432,aol.com
392,6362556,TRUE,FALSE,[ 9  5  5  1  0  4  7  4 18  1  2  0],,4.666666667,5.05125247,14848,yandex.ru
393,6366180,TRUE,FALSE,[1 4 1 0 0 1 2 3 0 0 1 0],,1.083333333,1.311372171,508113,free.fr
394,6369212,TRUE,FALSE,[0 0 0 0 0 0 0 1 0 5 5 0],,0.916666667,1.928651594,3815736,live.com
395,6369747,TRUE,FALSE,[9 1 2 0 2 4 4 8 4 3 0 0],,3.083333333,2.968266508,7383344,cldmail.ru
396,6394268,TRUE,FALSE,[0 0 0 0 0 1 2 2 5 1 1 0],,1,1.477097892,14981749,cldmail.ru
397,6395444,TRUE,FALSE,[16  8  0  1  2  1 17 18 16  7  8  0],,7.833333333,7.209001108,1474171,cldmail.ru
398,6415635,TRUE,FALSE,[31 24  5  0  2  3  1  8  3  3  1  0],,6.75,10.05552765,34938,incredimail.com
399,6419011,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0 21  4  0],,2.083333333,6.067174471,3812656,live.com
400,6425356,TRUE,FALSE,[1 3 1 3 1 1 6 0 1 1 0 0],,1.5,1.732050808,59,icloud.com
401,6435059,TRUE,FALSE,[ 3  4  3  0  0  0  2 10 13  3  1  0],,3.25,4.158780416,950272,free.fr
402,6485775,TRUE,FALSE,[ 0  0  0  0  0  2  0  2  3 13 58  0],,6.5,16.63238899,3803432,live.com
403,6527417,TRUE,FALSE,[4 3 1 0 4 2 4 6 4 4 1 0],,2.75,1.912875038,3916397,cldmail.ru
404,6543066,TRUE,FALSE,[0 3 1 1 2 1 0 1 4 1 0 0],,1.166666667,1.267304465,8114223,free.fr
405,6579706,TRUE,FALSE,[ 2  1  0  0  0  0  3  7 10  0  0  0],,1.916666667,3.28794861,71461,cldmail.ru
406,6585683,TRUE,FALSE,[ 0  0  0  0  0  0  1  0  1 62 30  0],,7.833333333,19.09227989,3812152,live.com
407,6611976,TRUE,FALSE,[0 3 1 0 2 0 1 3 1 1 1 0],,1.083333333,1.083624669,17789816,cldmail.ru
408,6628834,TRUE,FALSE,[ 0  0  0  0  0  0  0  1  0  2 12  0],,1.25,3.441062204,3812648,live.com
409,6644008,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  1  4 10  0],,1.25,2.98861476,3812168,live.com
410,6660949,TRUE,FALSE,[2 2 0 0 0 1 1 1 4 0 0 0],,0.916666667,1.240112409,85476,yandex.ru
411,6677087,TRUE,FALSE,[0 4 1 0 1 3 5 3 5 1 0 0],,1.916666667,1.975225342,18136665,free.fr
412,6756351,TRUE,FALSE,[9 2 0 0 0 4 2 9 3 0 0 0],,2.416666667,3.369875459,4467904,cldmail.ru
413,6797600,TRUE,FALSE,[1 4 0 0 2 0 1 2 2 0 1 0],,1.083333333,1.240112409,979456,cldmail.ru
414,6799899,TRUE,FALSE,[0 5 0 0 2 2 0 1 1 0 1 0],,1,1.477097892,955034,ymail.com
415,6807135,TRUE,FALSE,[0 0 0 0 0 0 0 1 0 9 4 0],,1.166666667,2.724746305,3813680,live.com
416,6813620,TRUE,FALSE,[1 2 0 0 0 0 4 5 5 2 0 0],,1.583333333,2.020725942,9841514,cldmail.ru
417,6816295,TRUE,FALSE,[0 0 0 0 0 0 1 0 2 2 9 0],,1.166666667,2.587850401,5531960,live.com
418,6845528,TRUE,FALSE,[1 2 0 0 2 0 0 1 3 1 1 0],,0.916666667,0.99620492,468480,emailsrvr.com
419,6883140,TRUE,FALSE,[4 1 0 0 0 0 0 3 2 0 1 0],,0.916666667,1.378954369,89088,yandex.ru
420,6903423,TRUE,FALSE,[29 16 14 23  1 17 10 60 39 12  7  0],,19,17.04005975,215552,aol.com
421,6907275,TRUE,FALSE,[ 0  0  0  0  0  0  1  0  0 18 33  0],,4.333333333,10.39522035,3807032,live.com
422,6932667,TRUE,FALSE,[6 1 0 0 0 1 3 4 1 0 0 0],,1.333333333,1.969463856,946815,cldmail.ru
423,6941817,TRUE,FALSE,[ 0  0  0  0  0  0  0  0  0  1 18  0],,1.583333333,5.177895911,5535536,live.com
424,6942895,TRUE,FALSE,[ 0  0  0  0  0  1  2  0  4 45 15  0],,5.583333333,13.13190655,3812144,live.com
425,6989606,TRUE,FALSE,[ 0  0  0  0  0  0  1  1  1 31 71  0],,8.75,21.50317101,3813176,live.com
426,7004402,TRUE,FALSE,[5 0 2 0 1 1 4 2 3 0 0 0],,1.5,1.732050808,30208,free.fr
427,7007850,TRUE,FALSE,[ 3  4  0  0  1  1 12  9  8  2  2  0],,3.5,4.011347541,1474162,cldmail.ru
428,7020031,TRUE,FALSE,[127  51  13   1   2  13  13   1   0   0   0   0],,18.41666667,37.1396831,7732894,cldmail.ru
429,7021375,TRUE,FALSE,[ 1 28 12  4  0 33  1 41 43  4 11  0],,14.83333333,16.68332501,126897,attachmail.ru
430,7067339,TRUE,FALSE,[2 7 0 0 2 0 6 4 4 3 0 0],,2.333333333,2.498484389,28672,free.fr
